created_at,total_amount,customer_age,customer_gender,store_location,store_id,checkout_seconds,is_weekend,nlp_processed,nlp_processed_at,nlp_confidence_score,device_id,payment_method,checkout_time,request_type,transcription_text,suggestion_accepted
2025-04-21 22:15:38,381.91,42,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",2,168,False,True,2025-04-21 22:15:43,0.84,DEV-108,card,2025-04-21 22:15:54,unsure,Catch easy sit somebody court set customer.,False
2025-04-19 08:30:52,404.63,56,Female,"143 Cuevas Trail
North Teresa, SC 24246",2,187,True,True,2025-04-19 08:30:57,0.96,DEV-679,gcash,2025-04-19 08:31:15,branded,Too more medical.,True
2025-01-25 12:28:04,251.95,50,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",5,30,False,True,2025-01-25 12:28:09,0.92,DEV-960,gcash,2025-01-25 12:28:21,unsure,Stuff window campaign bag we day nearly.,True
2025-03-12 06:42:07,395.39,28,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",3,68,True,True,2025-03-12 06:42:12,0.96,DEV-809,card,2025-03-12 06:42:56,unsure,Administration which science office.,False
2025-05-12 08:33:50,490.41,29,Other,"06285 David Tunnel
South Crystal, WY 51579",1,59,True,True,2025-05-12 08:33:55,0.82,DEV-960,gcash,2025-05-12 08:34:03,unbranded,Anything system how avoid.,True
2025-06-04 12:19:55,432.26,23,Female,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",5,300,True,True,2025-06-04 12:20:00,0.84,DEV-757,gcash,2025-06-04 12:19:59,branded,Key language million federal.,True
2025-01-21 20:50:01,163.61,18,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",5,58,False,True,2025-01-21 20:50:06,0.87,DEV-577,gcash,2025-01-21 20:50:07,unbranded,Many poor human.,True
2025-04-07 23:38:24,342.97,65,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",3,114,False,True,2025-04-07 23:38:29,0.9,DEV-140,gcash,2025-04-07 23:38:48,unbranded,Cover want him station lay.,True
2025-05-31 16:54:52,114.39,48,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",5,168,True,True,2025-05-31 16:54:57,0.87,DEV-456,cash,2025-05-31 16:55:48,unbranded,After happy company quickly low as detail prevent.,True
2025-02-12 16:24:00,407.45,42,Male,"143 Cuevas Trail
North Teresa, SC 24246",5,67,True,True,2025-02-12 16:24:05,0.85,DEV-301,card,2025-02-12 16:24:18,unbranded,Feeling look home.,True
2025-03-03 08:25:28,346.96,58,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",3,180,False,True,2025-03-03 08:25:33,0.92,DEV-985,cash,2025-03-03 08:26:20,unsure,Tree practice down bring.,False
2025-03-24 02:51:13,58.11,22,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",3,221,False,True,2025-03-24 02:51:18,0.73,DEV-331,cash,2025-03-24 02:52:12,unbranded,Recognize either standard two contain here.,True
2025-05-16 18:20:10,322.93,60,Male,"37188 Anthony Crossroad
North Kristen, WV 80462",1,200,False,True,2025-05-16 18:20:15,0.79,DEV-751,gcash,2025-05-16 18:20:11,unbranded,They take himself summer.,False
2025-05-09 21:56:50,265.92,29,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",4,160,False,True,2025-05-09 21:56:55,0.79,DEV-104,cash,2025-05-09 21:57:37,unsure,Minute long politics whatever.,False
2025-01-12 22:15:19,470.04,40,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",5,211,True,True,2025-01-12 22:15:24,0.92,DEV-966,card,2025-01-12 22:16:12,branded,Cold a customer themselves finish down.,False
2025-01-26 19:30:15,72.41,61,Female,"143 Cuevas Trail
North Teresa, SC 24246",4,144,False,True,2025-01-26 19:30:20,0.85,DEV-223,cash,2025-01-26 19:30:29,branded,Point you break call listen.,True
2025-05-23 04:16:52,402.2,64,Male,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",4,41,True,True,2025-05-23 04:16:57,0.74,DEV-537,gcash,2025-05-23 04:17:23,branded,Response letter property skill bank control him.,False
2025-02-06 02:53:03,479.61,48,Male,"06285 David Tunnel
South Crystal, WY 51579",3,264,True,True,2025-02-06 02:53:08,0.83,DEV-236,cash,2025-02-06 02:53:08,branded,Learn see no.,False
2025-05-17 11:39:16,364.85,32,Female,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",5,180,True,True,2025-05-17 11:39:21,0.96,DEV-224,cash,2025-05-17 11:39:46,branded,Reality size land popular event society design.,False
2025-06-03 19:38:59,127.15,41,Male,"06285 David Tunnel
South Crystal, WY 51579",1,264,True,True,2025-06-03 19:39:04,0.78,DEV-158,cash,2025-06-03 19:39:48,unsure,Industry number radio.,True
2025-05-07 21:02:57,415.11,30,Female,"143 Cuevas Trail
North Teresa, SC 24246",5,162,True,True,2025-05-07 21:03:02,0.88,DEV-182,gcash,2025-05-07 21:03:41,unsure,Trade teach late wide dark.,True
2025-05-01 05:23:14,387.66,58,Male,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",5,148,True,True,2025-05-01 05:23:19,0.94,DEV-244,gcash,2025-05-01 05:24:09,unsure,Young benefit its allow vote.,False
2025-02-03 14:27:06,229.5,41,Male,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",4,189,False,True,2025-02-03 14:27:11,0.85,DEV-382,gcash,2025-02-03 14:27:16,branded,Compare account huge family toward also major.,False
2025-02-01 08:38:45,340.93,23,Male,"143 Cuevas Trail
North Teresa, SC 24246",4,206,False,True,2025-02-01 08:38:50,0.84,DEV-773,card,2025-02-01 08:39:35,unbranded,Score exist specific with.,True
2025-06-19 03:19:06,184.3,26,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",4,146,True,True,2025-06-19 03:19:11,0.72,DEV-264,gcash,2025-06-19 03:19:35,unsure,Analysis scientist sort that language listen.,True
2025-01-18 03:39:50,176.86,18,Female,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",2,91,True,True,2025-01-18 03:39:55,0.73,DEV-378,card,2025-01-18 03:40:19,branded,Break significant pay like hospital style.,False
2025-02-27 07:23:35,151.66,39,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",3,176,True,True,2025-02-27 07:23:40,0.99,DEV-771,gcash,2025-02-27 07:23:37,unsure,Night store figure image strategy community.,True
2025-05-31 12:38:04,186.56,57,Other,"06285 David Tunnel
South Crystal, WY 51579",1,235,True,True,2025-05-31 12:38:09,0.73,DEV-816,gcash,2025-05-31 12:38:05,unsure,Such land lawyer.,True
2025-01-20 20:18:26,389.51,39,Male,"37188 Anthony Crossroad
North Kristen, WV 80462",3,277,False,True,2025-01-20 20:18:31,0.9,DEV-229,card,2025-01-20 20:19:07,branded,Law science range most.,False
2025-03-26 05:25:34,435.98,39,Male,"143 Cuevas Trail
North Teresa, SC 24246",4,248,True,True,2025-03-26 05:25:39,0.81,DEV-519,gcash,2025-03-26 05:26:02,unsure,Recent baby recent range glass.,True
2025-05-03 04:47:01,84.78,59,Female,"143 Cuevas Trail
North Teresa, SC 24246",5,232,False,True,2025-05-03 04:47:06,0.87,DEV-435,card,2025-05-03 04:47:02,branded,Include prove personal young.,True
2025-05-10 18:40:55,408.92,52,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",2,207,False,True,2025-05-10 18:41:00,0.78,DEV-429,card,2025-05-10 18:41:14,unsure,Pass resource many movement explain range.,True
2025-05-09 12:13:11,159.89,35,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",2,289,True,True,2025-05-09 12:13:16,0.87,DEV-817,card,2025-05-09 12:14:00,unsure,Ever society own organization social body.,False
2025-04-30 15:41:20,160.7,39,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",4,181,False,True,2025-04-30 15:41:25,0.95,DEV-150,gcash,2025-04-30 15:41:56,branded,Music consumer nearly poor per black.,False
2025-04-18 15:09:26,362.69,40,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",5,193,True,True,2025-04-18 15:09:31,0.71,DEV-104,gcash,2025-04-18 15:09:40,branded,Foreign identify model must where account.,True
2025-02-04 06:00:16,469.22,42,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",1,244,False,True,2025-02-04 06:00:21,0.92,DEV-276,cash,2025-02-04 06:00:53,branded,Local rock land drop series history nothing student.,False
2025-01-02 20:40:21,104.92,27,Female,"06285 David Tunnel
South Crystal, WY 51579",2,197,False,True,2025-01-02 20:40:26,0.89,DEV-922,cash,2025-01-02 20:40:38,branded,Environmental police include try wide military career.,False
2025-03-26 03:33:39,436.11,24,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",5,286,True,True,2025-03-26 03:33:44,0.94,DEV-805,card,2025-03-26 03:34:22,unsure,Remember morning plant off six arm.,False
2025-03-04 22:29:52,332.24,36,Other,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",3,78,True,True,2025-03-04 22:29:57,0.91,DEV-641,gcash,2025-03-04 22:30:15,branded,Former practice window defense.,False
2025-04-20 21:26:19,96.9,39,Other,"143 Cuevas Trail
North Teresa, SC 24246",3,71,True,True,2025-04-20 21:26:24,0.9,DEV-743,card,2025-04-20 21:26:55,unsure,Agent successful card scientist administration how run.,False
2025-06-18 05:01:50,198.25,42,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",4,262,False,True,2025-06-18 05:01:55,0.95,DEV-913,card,2025-06-18 05:02:33,branded,Church yourself professor resource claim stay.,True
2025-02-21 03:36:19,94.01,49,Female,"06285 David Tunnel
South Crystal, WY 51579",5,274,False,True,2025-02-21 03:36:24,0.97,DEV-726,cash,2025-02-21 03:36:45,unbranded,First decision voice.,False
2025-04-09 06:16:08,204.42,19,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",2,185,True,True,2025-04-09 06:16:13,0.79,DEV-396,card,2025-04-09 06:16:43,unsure,Soldier art energy information.,False
2025-04-15 12:55:47,138.23,24,Other,"143 Cuevas Trail
North Teresa, SC 24246",5,157,False,True,2025-04-15 12:55:52,0.73,DEV-216,card,2025-04-15 12:55:58,branded,Plant blue number.,True
2025-04-02 23:17:53,379.74,63,Female,"06285 David Tunnel
South Crystal, WY 51579",3,179,False,True,2025-04-02 23:17:58,0.79,DEV-529,cash,2025-04-02 23:18:49,unsure,Baby suffer worker perhaps month consumer.,False
2025-01-25 14:08:24,222.99,33,Other,"143 Cuevas Trail
North Teresa, SC 24246",5,104,False,True,2025-01-25 14:08:29,0.9,DEV-236,gcash,2025-01-25 14:08:52,unsure,Economic book citizen fight end over rise short.,False
2025-02-28 04:26:18,323.78,50,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",2,212,False,True,2025-02-28 04:26:23,0.83,DEV-713,cash,2025-02-28 04:26:55,unsure,Early season wait morning act law agent.,True
2025-02-07 06:50:24,472.1,29,Female,"06285 David Tunnel
South Crystal, WY 51579",4,47,True,True,2025-02-07 06:50:29,0.87,DEV-619,card,2025-02-07 06:50:56,unbranded,Case full wonder edge then.,True
2025-03-05 13:19:23,73.65,45,Female,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",3,183,True,True,2025-03-05 13:19:28,0.83,DEV-817,gcash,2025-03-05 13:19:32,unbranded,Institution enjoy whose left no product.,False
2025-03-20 08:01:20,110.92,46,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",4,44,True,True,2025-03-20 08:01:25,0.75,DEV-205,card,2025-03-20 08:01:41,unsure,Might candidate money talk.,False
2025-02-01 08:34:11,149.98,49,Female,"143 Cuevas Trail
North Teresa, SC 24246",1,35,False,True,2025-02-01 08:34:16,0.71,DEV-178,gcash,2025-02-01 08:34:28,branded,Direction voice thank.,True
2025-03-21 04:46:14,344.44,34,Male,"06285 David Tunnel
South Crystal, WY 51579",3,245,False,True,2025-03-21 04:46:19,0.76,DEV-876,gcash,2025-03-21 04:46:29,unsure,Care program should single commercial mind identify accept.,False
2025-01-07 14:45:34,336.06,27,Female,"06285 David Tunnel
South Crystal, WY 51579",2,56,False,True,2025-01-07 14:45:39,0.9,DEV-193,card,2025-01-07 14:45:39,branded,Find education book woman cold.,False
2025-02-07 17:27:18,437.28,36,Female,"143 Cuevas Trail
North Teresa, SC 24246",5,217,False,True,2025-02-07 17:27:23,0.8,DEV-801,gcash,2025-02-07 17:28:16,unbranded,Rule sing cup law glass have like nation.,True
2025-03-11 07:56:19,364.22,30,Other,"06285 David Tunnel
South Crystal, WY 51579",3,106,True,True,2025-03-11 07:56:24,0.85,DEV-391,card,2025-03-11 07:56:53,unbranded,Watch take authority measure today increase put agency.,True
2025-04-23 23:37:23,106.79,37,Female,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",2,67,True,True,2025-04-23 23:37:28,0.92,DEV-977,card,2025-04-23 23:38:22,unsure,Under half trip happy.,True
2025-03-04 02:37:45,177.35,58,Female,"06285 David Tunnel
South Crystal, WY 51579",2,141,False,True,2025-03-04 02:37:50,0.8,DEV-453,cash,2025-03-04 02:37:48,unsure,Foreign month structure brother hotel fly speech.,True
2025-06-08 02:29:25,467.49,53,Male,"06285 David Tunnel
South Crystal, WY 51579",2,72,False,True,2025-06-08 02:29:30,0.88,DEV-919,card,2025-06-08 02:29:31,unsure,Law painting view talk worry.,False
2025-04-05 10:08:59,357.46,62,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",4,258,True,True,2025-04-05 10:09:04,0.71,DEV-670,card,2025-04-05 10:09:38,branded,Something individual recently natural space dark.,False
2025-04-09 15:28:47,186.12,35,Male,"06285 David Tunnel
South Crystal, WY 51579",2,121,True,True,2025-04-09 15:28:52,0.9,DEV-938,cash,2025-04-09 15:29:20,branded,Guy necessary physical others.,True
2025-01-10 21:03:24,268.51,49,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",5,67,True,True,2025-01-10 21:03:29,0.87,DEV-119,gcash,2025-01-10 21:03:30,branded,Audience give his city.,False
2025-06-08 13:04:39,376.59,62,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",1,66,False,True,2025-06-08 13:04:44,0.89,DEV-728,cash,2025-06-08 13:05:23,unbranded,Reality away kind staff financial court finally guy.,True
2025-02-23 08:43:17,424.92,32,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",4,259,True,True,2025-02-23 08:43:22,0.72,DEV-701,cash,2025-02-23 08:44:10,unsure,Politics wonder tough east rule.,True
2025-04-14 04:55:12,124.89,57,Other,"143 Cuevas Trail
North Teresa, SC 24246",4,32,True,True,2025-04-14 04:55:17,0.78,DEV-155,card,2025-04-14 04:56:05,unsure,View painting force spend while data beat.,False
2025-01-14 11:54:15,254.07,32,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",4,183,True,True,2025-01-14 11:54:20,0.94,DEV-720,gcash,2025-01-14 11:54:39,branded,Make month trade art rise onto top.,True
2025-05-16 01:39:27,479.88,55,Female,"37188 Anthony Crossroad
North Kristen, WV 80462",1,284,False,True,2025-05-16 01:39:32,0.96,DEV-640,card,2025-05-16 01:39:47,unbranded,Sea him population arrive from order.,False
2025-05-20 13:00:09,252.39,34,Female,"143 Cuevas Trail
North Teresa, SC 24246",4,61,True,True,2025-05-20 13:00:14,0.75,DEV-634,gcash,2025-05-20 13:01:01,unbranded,Agency theory leave simple do event.,True
2025-05-02 14:11:14,431.45,23,Female,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",2,294,False,True,2025-05-02 14:11:19,0.92,DEV-893,card,2025-05-02 14:12:02,unbranded,Generation medical room across past former exist.,False
2025-06-10 07:28:37,140.22,33,Male,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",4,293,True,True,2025-06-10 07:28:42,0.82,DEV-516,cash,2025-06-10 07:28:39,branded,See stage sure charge power admit.,False
2025-01-02 01:15:47,130.2,25,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",1,165,True,True,2025-01-02 01:15:52,0.81,DEV-611,card,2025-01-02 01:15:55,unsure,Environmental war grow pass citizen.,False
2025-04-18 20:33:31,260.3,63,Male,"143 Cuevas Trail
North Teresa, SC 24246",3,178,False,True,2025-04-18 20:33:36,0.73,DEV-560,card,2025-04-18 20:34:02,unbranded,Scientist home wide return half compare shoulder.,True
2025-05-17 15:30:08,293.97,64,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",2,227,True,True,2025-05-17 15:30:13,0.72,DEV-875,cash,2025-05-17 15:31:05,unsure,Ability remain man spend.,True
2025-05-05 04:30:41,340.24,40,Other,"143 Cuevas Trail
North Teresa, SC 24246",3,139,False,True,2025-05-05 04:30:46,0.72,DEV-231,gcash,2025-05-05 04:31:22,unbranded,Cultural indicate lawyer cup build rather push name.,True
2025-06-09 03:55:42,113.37,31,Other,"06285 David Tunnel
South Crystal, WY 51579",1,48,True,True,2025-06-09 03:55:47,0.98,DEV-514,cash,2025-06-09 03:56:34,unbranded,Man civil save series race thought start.,False
2025-03-19 10:14:00,77.67,27,Male,"06285 David Tunnel
South Crystal, WY 51579",3,165,False,True,2025-03-19 10:14:05,0.9,DEV-295,cash,2025-03-19 10:14:52,branded,On live even pretty perform.,False
2025-02-23 06:51:36,135.61,36,Female,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",5,258,True,True,2025-02-23 06:51:41,0.78,DEV-899,gcash,2025-02-23 06:52:06,unbranded,Involve but society address whole daughter radio.,True
2025-02-05 10:15:01,119.24,62,Female,"143 Cuevas Trail
North Teresa, SC 24246",5,230,True,True,2025-02-05 10:15:06,0.83,DEV-569,card,2025-02-05 10:15:21,unbranded,Involve all social individual.,True
2025-03-10 17:35:07,398.75,42,Male,"37188 Anthony Crossroad
North Kristen, WV 80462",5,122,True,True,2025-03-10 17:35:12,0.99,DEV-511,gcash,2025-03-10 17:35:53,unbranded,Season natural audience their system avoid.,False
2025-04-11 13:59:35,456.55,53,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",1,117,False,True,2025-04-11 13:59:40,0.99,DEV-169,gcash,2025-04-11 14:00:05,unbranded,Last fill similar sure light evening.,False
2025-01-31 06:20:11,173.55,31,Other,"37188 Anthony Crossroad
North Kristen, WV 80462",5,292,True,True,2025-01-31 06:20:16,0.76,DEV-679,cash,2025-01-31 06:20:41,unsure,Candidate notice near enjoy way career may.,True
2025-06-14 01:53:00,318.79,41,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",4,210,False,True,2025-06-14 01:53:05,0.76,DEV-911,card,2025-06-14 01:53:21,unbranded,Mention control himself join design.,True
2025-01-20 12:47:23,307.02,43,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",3,65,True,True,2025-01-20 12:47:28,0.86,DEV-905,gcash,2025-01-20 12:47:48,unbranded,In though social food.,False
2025-03-04 23:15:35,205.8,59,Female,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",1,146,False,True,2025-03-04 23:15:40,0.93,DEV-669,card,2025-03-04 23:15:52,unsure,Simple computer answer there.,True
2025-02-08 21:18:16,362.2,57,Other,"06285 David Tunnel
South Crystal, WY 51579",5,166,True,True,2025-02-08 21:18:21,0.74,DEV-667,card,2025-02-08 21:18:50,unbranded,Difficult change teacher room firm.,True
2025-05-11 00:37:55,336.79,19,Other,"143 Cuevas Trail
North Teresa, SC 24246",5,186,True,True,2025-05-11 00:38:00,0.86,DEV-152,cash,2025-05-11 00:38:19,unbranded,Skill black message economic.,True
2025-04-29 08:03:15,58.6,48,Other,"143 Cuevas Trail
North Teresa, SC 24246",5,63,True,True,2025-04-29 08:03:20,0.84,DEV-870,card,2025-04-29 08:04:00,unsure,Themselves single culture spring woman our lot like.,False
2025-01-08 23:06:34,137.4,25,Male,"143 Cuevas Trail
North Teresa, SC 24246",4,198,False,True,2025-01-08 23:06:39,0.82,DEV-728,card,2025-01-08 23:06:41,branded,Dinner assume step learn.,True
2025-01-19 19:10:31,312.21,28,Other,"143 Cuevas Trail
North Teresa, SC 24246",5,110,True,True,2025-01-19 19:10:36,0.74,DEV-506,cash,2025-01-19 19:11:06,unsure,Positive institution certainly senior.,False
2025-04-18 07:45:52,449.27,18,Male,"37188 Anthony Crossroad
North Kristen, WV 80462",3,154,True,True,2025-04-18 07:45:57,0.87,DEV-310,cash,2025-04-18 07:46:15,unbranded,Whose write seven party.,False
2025-02-17 04:55:56,197.71,32,Male,"11557 Christopher Branch Apt. 678
Elizabethside, IA 03535",2,62,False,True,2025-02-17 04:56:01,0.79,DEV-729,card,2025-02-17 04:56:40,unbranded,Way crime word fine force everybody as.,True
2025-03-05 00:42:01,207.65,30,Male,"143 Cuevas Trail
North Teresa, SC 24246",3,228,True,True,2025-03-05 00:42:06,0.75,DEV-544,gcash,2025-03-05 00:42:38,unbranded,Democratic when ten set tell.,True
2025-03-28 15:40:08,402.31,47,Male,"06285 David Tunnel
South Crystal, WY 51579",2,212,True,True,2025-03-28 15:40:13,0.83,DEV-748,cash,2025-03-28 15:40:21,branded,Sea international finally foreign energy.,True
2025-05-26 21:27:13,300.16,61,Other,"9169 Crystal Haven Apt. 578
Thomasbury, MI 40566",3,71,True,True,2025-05-26 21:27:18,0.79,DEV-701,card,2025-05-26 21:27:23,unsure,Improve decade city local building professional sport.,False
