id,created_at,store_id,brand_id,category,amount
34b63012,2025-06-06T02:25:00,10,48,Dairy,150.46
c15d12c9,2025-06-16T12:14:00,9,35,Bakery,178.64
6c6fb09a,2025-05-28T14:54:00,8,2,Dairy,86.15
d78eb8f3,2025-05-11T07:26:00,7,38,Dairy,200.2
46af5436,2025-06-27T14:38:00,1,39,Bakery,70.05
3ff6ab6a,2025-06-30T00:09:00,10,37,Snacks,181.74
008bbfb8,2025-06-23T10:43:00,8,11,Frozen,159.11
fdcfe20f,2025-06-26T17:50:00,7,10,Snacks,12.73
6a295cc7,2025-05-11T08:04:00,4,2,Bakery,81.85
b98c5969,2025-05-15T02:48:00,7,45,Snacks,105.54
2049f475,2025-06-25T23:47:00,8,48,Beverages,177.91
365ec24a,2025-06-17T13:04:00,4,36,Dairy,249.54
91b4e415,2025-06-13T21:01:00,9,25,Dairy,239.39
9e97fa37,2025-06-12T04:09:00,9,22,Frozen,91.8
acb8757d,2025-06-28T21:19:00,5,40,Bakery,52.1
73d8d9ba,2025-05-23T18:31:00,5,36,Dairy,60.09
56a91f21,2025-05-28T10:08:00,5,46,Snacks,174.11
3c7021f0,2025-06-14T20:14:00,6,31,Dairy,142.32
9de5cd93,2025-05-26T05:22:00,5,8,Frozen,170.77
89fe12fb,2025-06-04T21:27:00,7,23,Snacks,76.16
93032454,2025-05-27T12:20:00,2,23,Bakery,165.71
b5a3fc09,2025-06-13T22:33:00,4,13,Frozen,71.43
4677480c,2025-06-21T11:44:00,5,9,Beverages,155.84
70e8a9ec,2025-06-23T17:57:00,4,16,Beverages,169.11
2cbfd375,2025-06-18T16:04:00,4,41,Snacks,17.86
4070215d,2025-06-07T22:52:00,6,46,Bakery,29.63
3a2f264d,2025-05-13T20:18:00,1,36,Snacks,104.69
70b8a19d,2025-06-13T15:10:00,8,42,Snacks,190.2
0861dcbc,2025-05-27T11:29:00,6,19,Beverages,227.44
47ef5f70,2025-05-09T11:25:00,10,15,Frozen,185.98
38ec3b5c,2025-05-04T17:28:00,3,27,Snacks,233.81
876ec139,2025-05-04T15:23:00,7,32,Snacks,234.47
cca8e928,2025-05-27T16:21:00,1,1,Dairy,144.15
589f026e,2025-05-11T02:24:00,6,19,Bakery,247.33
0f15ab3a,2025-06-19T18:51:00,9,32,Snacks,213.51
dc20f486,2025-06-12T22:24:00,5,13,Beverages,86.02
e14a10db,2025-06-12T02:30:00,5,46,Snacks,8.45
96e40b4a,2025-06-01T00:25:00,5,37,Snacks,48.0
1237d0b6,2025-06-28T11:19:00,7,28,Frozen,85.34
fed35494,2025-06-06T19:38:00,2,12,Snacks,121.98
0d715d0b,2025-05-23T21:52:00,1,17,Bakery,62.7
753bf3e9,2025-05-25T15:15:00,6,20,Frozen,182.11
5944fa0d,2025-05-02T08:58:00,5,42,Dairy,174.73
b3c991aa,2025-05-06T23:42:00,2,30,Dairy,44.13
fd20e8b2,2025-06-16T01:46:00,5,45,Beverages,161.48
1ec45287,2025-05-28T04:31:00,6,40,Snacks,58.69
990c5ffd,2025-05-13T11:47:00,8,10,Bakery,188.2
940f4b97,2025-06-25T11:15:00,6,27,Frozen,228.64
623887bd,2025-06-19T06:13:00,4,49,Snacks,171.68
1b27f5a9,2025-06-24T13:34:00,2,34,Bakery,134.4
4fbe3e74,2025-06-03T06:19:00,2,37,Beverages,20.13
25e64cf6,2025-06-20T04:21:00,9,13,Frozen,136.48
b6aa9700,2025-05-16T07:26:00,6,34,Bakery,33.48
3f006ef7,2025-05-20T00:42:00,10,32,Beverages,225.23
0dd7ba94,2025-06-10T21:10:00,1,30,Snacks,130.75
6529b210,2025-06-11T21:53:00,10,4,Frozen,118.28
2bc5c650,2025-05-29T09:12:00,1,26,Dairy,205.03
49f9819c,2025-05-21T04:00:00,10,5,Beverages,108.81
877596d7,2025-05-07T03:17:00,9,4,Beverages,246.6
f5c69b64,2025-06-13T07:15:00,1,19,Bakery,49.1
a71814cd,2025-05-13T15:50:00,7,24,Bakery,114.89
510f9e24,2025-06-04T16:39:00,7,6,Frozen,37.58
0be77a73,2025-06-01T23:42:00,2,12,Frozen,101.3
e238da60,2025-05-12T22:11:00,4,1,Beverages,244.73
a1033170,2025-06-12T11:26:00,9,28,Frozen,97.92
2fb477cc,2025-05-22T05:42:00,4,30,Dairy,43.0
b75714ea,2025-05-18T11:44:00,2,3,Bakery,155.66
6bb0c097,2025-05-02T18:10:00,4,14,Beverages,29.72
c12aa6e6,2025-05-04T09:20:00,8,39,Beverages,64.96
ba06139e,2025-05-05T08:38:00,7,29,Snacks,137.24
c62d8a97,2025-05-06T11:18:00,3,33,Dairy,62.37
a3e1d3e0,2025-06-22T18:31:00,6,37,Frozen,194.27
30cf3b2f,2025-05-30T12:30:00,4,20,Snacks,246.5
20b5f5d7,2025-06-17T18:41:00,4,27,Dairy,72.41
d5708f83,2025-06-21T00:10:00,10,48,Snacks,158.37
21b2de64,2025-06-09T05:14:00,9,32,Beverages,243.21
1cb46f7b,2025-06-28T21:20:00,7,34,Dairy,175.6
78078e00,2025-06-07T11:51:00,3,20,Bakery,50.05
db42523c,2025-06-19T07:07:00,8,16,Snacks,78.68
62c97df8,2025-05-14T11:20:00,8,4,Frozen,106.11
aa42aa40,2025-06-08T05:52:00,9,34,Snacks,100.16
3c01e462,2025-05-24T13:02:00,4,22,Beverages,230.95
8daa4c68,2025-06-04T02:37:00,2,35,Snacks,17.63
faf7d786,2025-06-04T15:56:00,10,39,Beverages,219.04
f83895c9,2025-05-18T11:02:00,10,47,Frozen,58.17
c864e381,2025-05-20T08:19:00,6,20,Beverages,56.89
016920c9,2025-05-18T15:06:00,2,48,Bakery,229.04
56899e0b,2025-06-25T08:20:00,4,26,Snacks,140.26
47976140,2025-05-27T02:21:00,7,30,Frozen,163.94
7ac21739,2025-05-29T09:45:00,5,24,Frozen,221.29
3acd7e8f,2025-06-12T18:00:00,2,47,Bakery,191.6
8b1e7a31,2025-05-30T11:33:00,4,24,Dairy,106.41
0788e3d2,2025-06-21T12:51:00,4,48,Snacks,8.97
fe469b27,2025-06-20T16:43:00,10,38,Bakery,77.32
58eb1330,2025-05-19T04:35:00,6,15,Bakery,144.6
58e9966f,2025-05-23T16:48:00,8,36,Dairy,68.05
d0d58bd0,2025-06-14T19:24:00,8,30,Snacks,184.53
c804826d,2025-06-02T09:20:00,3,9,Frozen,124.64
0b142a59,2025-06-19T16:18:00,1,34,Beverages,210.57
57f646e3,2025-05-08T02:22:00,1,49,Beverages,106.04
e4e7639d,2025-06-27T17:47:00,4,5,Snacks,7.24
87f178aa,2025-06-16T08:47:00,8,24,Beverages,156.37
37dee077,2025-06-26T10:48:00,8,43,Bakery,8.85
9216db67,2025-06-18T18:38:00,9,27,Beverages,9.1
10260c3a,2025-05-26T08:10:00,9,19,Beverages,128.04
eb25df25,2025-06-09T12:36:00,3,7,Beverages,133.47
69cbcb5d,2025-05-23T06:24:00,4,40,Frozen,66.84
15d789cc,2025-06-02T14:17:00,5,26,Beverages,96.4
c2742a3e,2025-06-07T06:58:00,8,37,Snacks,247.61
ec0c6bf3,2025-05-21T21:23:00,5,44,Beverages,165.17
5d066c2f,2025-06-29T11:42:00,1,6,Bakery,97.92
b32ab358,2025-06-20T15:23:00,8,4,Beverages,177.2
488f073c,2025-05-08T20:37:00,8,28,Dairy,143.63
bbdbc6e1,2025-05-10T00:19:00,9,3,Snacks,56.8
b7e5749e,2025-06-21T22:09:00,8,18,Beverages,231.42
b5deb2cd,2025-05-26T20:29:00,9,37,Beverages,48.94
c2df00a7,2025-05-29T23:00:00,1,14,Frozen,40.33
d208022f,2025-06-06T14:05:00,2,20,Snacks,143.17
c132aac8,2025-06-21T21:57:00,7,44,Frozen,86.27
86984fef,2025-05-14T01:43:00,2,33,Dairy,18.16
2744d550,2025-06-10T02:50:00,4,5,Dairy,153.27
b8cef633,2025-06-26T05:00:00,10,26,Dairy,12.26
8640b543,2025-05-26T05:05:00,8,32,Snacks,92.17
a845580a,2025-06-04T12:07:00,7,12,Frozen,166.86
a80c7745,2025-05-09T03:12:00,10,19,Snacks,179.71
9cd01c5f,2025-05-08T19:12:00,5,10,Bakery,179.36
059095f7,2025-06-28T00:46:00,3,48,Bakery,82.59
07d81170,2025-05-11T00:45:00,2,1,Dairy,113.96
7b69e650,2025-05-25T21:18:00,2,9,Beverages,50.91
cd132bb0,2025-06-11T04:30:00,9,36,Frozen,104.97
af405e67,2025-05-03T17:22:00,2,23,Frozen,27.8
b9e57694,2025-06-24T18:26:00,6,25,Beverages,76.5
3c59eac8,2025-06-05T15:09:00,2,47,Frozen,226.78
072bf108,2025-05-23T10:16:00,10,34,Snacks,172.9
9b3a314f,2025-05-16T18:16:00,3,18,Dairy,70.76
9072f82d,2025-05-14T14:47:00,2,11,Bakery,72.61
7c834fe0,2025-05-28T14:49:00,8,5,Dairy,66.67
68957db4,2025-05-23T18:41:00,8,39,Frozen,52.91
e281cfb7,2025-05-11T01:41:00,3,20,Beverages,237.46
26e9aa0f,2025-05-31T13:44:00,10,25,Dairy,112.85
27efb02e,2025-06-09T12:41:00,10,9,Dairy,83.56
86df867d,2025-05-19T14:46:00,8,21,Snacks,241.32
b6e17372,2025-05-30T09:10:00,5,48,Bakery,242.1
5bb42f08,2025-05-23T09:35:00,6,25,Dairy,205.04
446ff6f6,2025-06-06T02:22:00,6,8,Frozen,53.95
4849b301,2025-06-19T23:56:00,3,44,Frozen,11.59
9194e94a,2025-06-12T08:25:00,4,29,Dairy,208.66
4344f1d7,2025-05-07T15:04:00,7,44,Bakery,39.1
d7512686,2025-05-28T21:32:00,4,17,Snacks,180.23
c284e77b,2025-06-04T15:32:00,2,29,Frozen,122.41
8d6f305c,2025-06-06T19:34:00,9,33,Bakery,138.19
1112f707,2025-06-03T01:24:00,9,39,Beverages,31.8
343b3c0b,2025-05-23T22:16:00,6,11,Frozen,15.85
b481dd95,2025-06-29T01:05:00,7,49,Dairy,241.6
35811235,2025-06-09T12:20:00,2,1,Beverages,68.39
8a476c69,2025-06-16T19:35:00,9,36,Frozen,173.48
9c3f3be2,2025-05-21T10:51:00,8,24,Bakery,118.45
5b2c6fda,2025-06-23T21:47:00,9,10,Dairy,249.44
2f40540c,2025-06-14T06:37:00,2,19,Bakery,230.53
09504631,2025-05-09T03:33:00,2,47,Snacks,90.34
a8d37943,2025-06-01T13:26:00,8,14,Frozen,123.32
c4920f45,2025-06-13T16:11:00,2,29,Bakery,83.13
b0aa65df,2025-05-28T15:56:00,1,46,Beverages,10.53
17e4020e,2025-06-01T13:27:00,2,44,Snacks,232.83
8ae8ca4f,2025-05-23T12:50:00,9,12,Frozen,44.23
533a1865,2025-06-21T07:00:00,7,30,Snacks,200.45
e6b2aad3,2025-06-27T15:43:00,3,12,Bakery,101.92
829171d2,2025-06-26T05:32:00,4,29,Frozen,110.24
ba99c5c9,2025-05-01T17:43:00,4,14,Dairy,189.32
d3b46d29,2025-05-07T00:40:00,10,7,Frozen,50.81
dbbfd53a,2025-05-31T00:07:00,4,30,Beverages,69.28
6247cdbf,2025-06-14T21:17:00,9,41,Dairy,151.26
5d1c0293,2025-06-25T23:25:00,7,38,Beverages,90.24
9f37791a,2025-06-12T00:12:00,10,12,Dairy,230.08
cdbda268,2025-06-24T01:14:00,2,44,Snacks,81.73
0879a65b,2025-05-23T01:10:00,5,8,Snacks,96.46
f42c5b4d,2025-05-14T04:48:00,9,25,Bakery,151.12
f135af78,2025-06-22T15:40:00,7,28,Snacks,124.23
a81550d4,2025-06-19T05:55:00,3,36,Snacks,124.96
73d8ec29,2025-05-14T02:28:00,3,21,Bakery,156.76
a8027600,2025-06-03T00:19:00,1,32,Snacks,52.81
58d6bbd7,2025-06-05T06:44:00,9,33,Bakery,105.24
6f00d688,2025-06-15T02:11:00,7,46,Bakery,124.73
1d195b7e,2025-05-08T20:35:00,10,2,Snacks,76.56
4b3fccc4,2025-05-26T08:25:00,4,35,Dairy,46.21
d2a3dc3c,2025-06-11T23:02:00,10,48,Bakery,139.68
2e57337b,2025-05-11T15:18:00,10,8,Dairy,194.9
e8231f99,2025-06-03T17:25:00,9,49,Beverages,191.2
7f0cce3c,2025-06-10T12:10:00,9,14,Bakery,30.09
0c6d34ae,2025-06-29T19:58:00,4,20,Beverages,115.18
4e38d475,2025-06-02T01:28:00,2,29,Beverages,195.03
aa6dff0e,2025-05-22T21:36:00,4,48,Frozen,173.84
d7a235f5,2025-06-25T21:08:00,7,11,Frozen,39.11
29f7b192,2025-05-20T03:22:00,4,4,Frozen,90.95
22e6cfcb,2025-05-26T22:02:00,10,35,Snacks,84.3
78d71882,2025-05-27T23:16:00,5,37,Dairy,238.34
4f5389d9,2025-06-17T03:45:00,2,9,Bakery,230.1
8471a8bb,2025-05-26T13:49:00,3,45,Snacks,66.17
5e1a3b7e,2025-05-30T15:37:00,4,49,Bakery,124.92
ebc4ab1c,2025-06-22T21:24:00,5,41,Bakery,96.92
8c6b4ec0,2025-05-08T04:58:00,2,26,Frozen,188.7
13a23df9,2025-06-03T22:14:00,8,32,Dairy,147.58
7001210c,2025-05-09T19:28:00,8,41,Dairy,213.28
81b523c3,2025-06-18T23:28:00,7,14,Bakery,207.09
ee3fd4b0,2025-06-15T08:43:00,5,21,Dairy,87.75
44e8c301,2025-06-22T22:30:00,3,37,Bakery,198.13
da6733db,2025-05-05T17:45:00,1,7,Bakery,8.99
7042270d,2025-05-15T17:07:00,8,30,Beverages,248.0
9b6caf6c,2025-06-09T06:32:00,4,45,Snacks,221.13
9bec4497,2025-05-28T19:26:00,3,18,Beverages,165.37
4de67acc,2025-05-24T02:59:00,2,24,Snacks,17.69
2b627611,2025-06-27T06:39:00,5,47,Snacks,110.16
b7af8b12,2025-05-09T15:13:00,2,1,Snacks,121.82
d7137911,2025-05-13T09:53:00,10,15,Frozen,171.6
0933e455,2025-05-02T04:17:00,1,45,Dairy,205.19
73121d56,2025-06-08T18:33:00,3,31,Beverages,61.09
d2f7583b,2025-05-09T11:08:00,2,7,Dairy,95.05
8193d6ca,2025-05-28T13:43:00,3,25,Snacks,162.19
7ee49ff8,2025-05-14T08:04:00,2,34,Frozen,7.08
bb33bf89,2025-06-29T11:59:00,3,29,Dairy,182.0
d6c346f0,2025-06-27T12:03:00,3,27,Frozen,173.21
9e83d7cf,2025-05-21T02:34:00,2,7,Snacks,189.35
4975c744,2025-06-23T23:56:00,7,23,Bakery,82.05
9554a10a,2025-05-14T01:27:00,4,18,Beverages,65.8
6b1f8854,2025-06-25T00:54:00,10,47,Frozen,74.81
fbd30cf5,2025-05-03T18:35:00,5,14,Frozen,153.7
50a5d691,2025-05-18T12:06:00,7,19,Beverages,197.03
4f381f3b,2025-05-23T02:50:00,8,25,Beverages,64.07
290c3f42,2025-06-28T09:54:00,10,5,Frozen,222.74
97e7dd1d,2025-05-02T10:21:00,6,21,Snacks,99.78
08e74401,2025-06-22T01:38:00,7,24,Frozen,172.32
4d6d9ced,2025-06-13T04:56:00,2,2,Frozen,21.55
57af7b7c,2025-05-25T04:45:00,4,3,Beverages,237.43
6835fdec,2025-06-06T13:23:00,9,19,Frozen,192.94
b00e1f2a,2025-06-08T21:18:00,7,6,Frozen,136.73
9fe6d4dd,2025-05-15T05:32:00,5,6,Dairy,24.36
270327f0,2025-05-19T19:53:00,3,35,Dairy,100.73
be51c22f,2025-06-28T01:38:00,2,20,Bakery,183.84
e6168a85,2025-05-23T01:18:00,1,16,Beverages,231.53
2d8f21e0,2025-05-11T21:22:00,8,40,Frozen,18.48
063f8268,2025-06-30T05:32:00,3,8,Beverages,178.44
b08612e4,2025-05-02T08:47:00,3,32,Dairy,133.14
e46c40fe,2025-05-24T22:20:00,3,24,Snacks,188.7
4a2ed52e,2025-05-25T19:07:00,2,50,Beverages,87.08
3ce0219f,2025-06-09T09:52:00,5,34,Beverages,69.42
b28bd8bf,2025-06-22T19:42:00,2,32,Bakery,130.14
8efbb593,2025-05-06T09:06:00,8,37,Snacks,95.08
615924e6,2025-05-24T13:18:00,2,37,Beverages,60.96
e50899f6,2025-06-16T15:32:00,1,3,Beverages,64.92
ddcc2f1b,2025-06-13T06:35:00,6,25,Snacks,48.85
3f0f9190,2025-05-04T13:15:00,9,46,Bakery,60.01
05eae217,2025-05-23T22:20:00,7,47,Dairy,71.46
7af590c0,2025-05-08T10:08:00,10,24,Beverages,128.0
9aa88f9e,2025-05-06T03:03:00,3,15,Frozen,245.45
b1a32c6c,2025-06-06T19:50:00,2,30,Dairy,194.51
8f53b430,2025-05-29T14:43:00,6,6,Frozen,116.9
d4173401,2025-06-03T21:54:00,4,19,Frozen,197.2
efb527f8,2025-06-27T00:20:00,4,30,Dairy,149.96
3a534bca,2025-06-15T05:45:00,4,47,Frozen,191.32
915579f3,2025-05-23T15:29:00,3,1,Bakery,10.86
467decf7,2025-06-19T15:01:00,6,41,Beverages,237.99
bfcd99cb,2025-05-01T11:11:00,7,48,Dairy,30.47
0d01290b,2025-06-18T13:23:00,4,27,Bakery,240.49
916a4bbf,2025-05-14T07:01:00,5,6,Beverages,230.71
91971e28,2025-06-17T15:25:00,7,45,Dairy,117.32
13c00e68,2025-05-09T01:28:00,10,7,Frozen,37.71
366fa641,2025-06-06T05:28:00,2,38,Frozen,20.26
80a54439,2025-05-13T05:32:00,4,19,Dairy,213.47
8a735390,2025-06-06T02:25:00,6,21,Bakery,71.63
c1a7736d,2025-05-08T03:09:00,4,9,Frozen,31.7
75cbf4fc,2025-05-10T22:48:00,3,29,Bakery,81.94
f84cd0b0,2025-05-12T07:45:00,9,23,Snacks,115.72
394477a1,2025-06-12T12:11:00,5,8,Beverages,43.62
2bddf55d,2025-05-29T00:34:00,10,3,Snacks,209.8
3f13fe32,2025-05-31T04:04:00,3,6,Snacks,242.26
73ae4adc,2025-06-06T09:36:00,9,4,Dairy,68.74
21d0f5f6,2025-05-17T03:49:00,1,26,Bakery,141.21
2f43d3d0,2025-06-20T09:45:00,4,7,Bakery,29.97
38f8601e,2025-05-14T01:22:00,2,1,Beverages,208.44
04648efe,2025-05-21T13:35:00,3,13,Bakery,96.2
11bed9c1,2025-06-27T16:54:00,2,38,Frozen,68.41
c472b9f4,2025-05-08T03:48:00,1,5,Snacks,226.11
4c0e0794,2025-06-10T16:41:00,3,6,Dairy,35.02
87dcb8f5,2025-06-12T07:03:00,1,11,Frozen,111.12
094e0f9a,2025-06-06T06:53:00,8,2,Bakery,172.39
82cf22ac,2025-05-17T01:30:00,6,14,Snacks,72.37
5679ce7e,2025-06-10T22:19:00,3,3,Frozen,156.7
a07df3a4,2025-05-23T16:55:00,5,32,Bakery,221.28
7687fcd2,2025-06-13T22:27:00,1,6,Dairy,98.84
6f429118,2025-06-08T11:49:00,4,42,Frozen,66.04
bf77a31f,2025-06-19T19:38:00,1,25,Dairy,122.52
b9ec7474,2025-06-14T10:47:00,6,37,Frozen,83.79
ce214a9b,2025-05-25T22:46:00,3,2,Dairy,151.29
593967be,2025-05-04T00:00:00,5,4,Bakery,134.71
64eabf12,2025-06-23T11:44:00,4,11,Beverages,65.72
51040831,2025-05-23T06:48:00,5,35,Beverages,192.19
a3d98797,2025-05-21T07:18:00,10,25,Dairy,234.13
9ed4b08a,2025-05-17T03:28:00,3,16,Frozen,82.91
3a9adad8,2025-06-02T23:46:00,10,2,Dairy,237.15
8fb0a58a,2025-06-21T15:13:00,3,37,Snacks,209.99
af0395b8,2025-06-15T03:17:00,9,20,Snacks,125.16
5a99b137,2025-05-09T13:10:00,1,15,Frozen,58.61
dabfb3cb,2025-06-18T06:02:00,8,1,Dairy,229.88
86f5f8a8,2025-05-19T16:06:00,3,22,Snacks,230.1
2ffcc658,2025-05-30T18:53:00,1,2,Snacks,148.72
bf635343,2025-05-14T05:26:00,2,34,Dairy,240.34
f12abb60,2025-06-04T08:07:00,7,38,Beverages,87.46
0228d042,2025-05-30T16:44:00,3,11,Bakery,199.0
f34e3ad7,2025-06-14T16:18:00,6,12,Frozen,174.92
08d30465,2025-06-26T04:40:00,6,15,Frozen,204.54
6ac15049,2025-06-04T18:35:00,5,47,Dairy,36.2
cd777cf2,2025-05-01T11:55:00,10,26,Frozen,12.93
7270d0b5,2025-06-25T03:56:00,6,40,Snacks,161.71
89303a19,2025-05-10T19:25:00,8,10,Dairy,187.61
8939649e,2025-05-22T23:54:00,6,21,Snacks,160.87
011645e2,2025-05-09T09:49:00,6,29,Beverages,69.98
744bc0a3,2025-05-24T01:07:00,2,23,Dairy,197.82
217e1654,2025-05-01T10:47:00,1,25,Bakery,184.48
662d096d,2025-05-16T11:22:00,7,32,Bakery,91.05
cd966823,2025-06-04T11:57:00,2,31,Frozen,164.49
01eeb4b9,2025-05-21T20:47:00,3,29,Beverages,200.8
4bbf983c,2025-05-04T08:59:00,5,2,Dairy,68.98
8c10a413,2025-05-10T20:46:00,2,22,Snacks,222.54
2fadabdc,2025-05-15T23:30:00,2,36,Beverages,87.8
08553090,2025-06-26T04:31:00,8,46,Beverages,110.67
3e367f1a,2025-06-29T19:53:00,3,39,Bakery,43.49
9dea1c12,2025-05-10T13:12:00,6,14,Snacks,105.27
10840c38,2025-06-20T18:28:00,9,17,Dairy,77.86
60b3c494,2025-05-10T01:31:00,1,26,Frozen,139.67
1b99469d,2025-06-15T00:29:00,3,4,Dairy,5.93
b14b0261,2025-05-09T07:25:00,5,43,Frozen,122.68
303d9ed6,2025-05-10T03:52:00,1,14,Snacks,161.36
4200a196,2025-05-08T18:59:00,8,8,Dairy,197.29
ea59d499,2025-06-13T04:47:00,8,43,Dairy,27.33
f0267381,2025-06-19T20:39:00,7,12,Dairy,221.95
2ee574eb,2025-06-03T22:58:00,3,29,Beverages,69.51
97586dc4,2025-06-12T15:56:00,5,15,Dairy,143.24
9326a1c2,2025-05-15T02:08:00,2,6,Dairy,203.0
d1f75be6,2025-06-08T00:22:00,10,15,Frozen,19.94
dbfe06a9,2025-06-05T13:38:00,9,27,Frozen,173.33
e6be95a8,2025-06-13T13:16:00,10,16,Bakery,78.22
7de896cf,2025-06-06T06:27:00,1,33,Frozen,225.61
77852c93,2025-06-22T08:25:00,10,10,Beverages,237.57
2c4bee08,2025-06-11T04:56:00,3,11,Snacks,203.07
890ce22d,2025-05-12T19:39:00,1,28,Beverages,247.13
f7b7de66,2025-06-09T23:07:00,4,41,Snacks,209.36
33c80e3a,2025-05-24T19:21:00,6,47,Beverages,26.32
c3e2ae09,2025-06-20T23:23:00,7,36,Dairy,214.87
15cd0e85,2025-06-17T15:16:00,8,1,Frozen,148.96
f1241f0f,2025-06-08T12:37:00,2,27,Snacks,41.31
b8477ad4,2025-06-23T20:21:00,10,49,Beverages,231.61
a22e8dba,2025-06-21T13:12:00,2,19,Frozen,220.63
bb33a40a,2025-06-07T17:36:00,5,25,Bakery,145.15
ee67710b,2025-06-13T09:23:00,1,12,Dairy,103.73
a169f170,2025-06-26T14:34:00,10,44,Bakery,14.5
55c47978,2025-05-31T12:09:00,4,4,Bakery,230.6
6c22d4af,2025-06-04T05:36:00,1,22,Dairy,81.18
984429b2,2025-06-15T01:57:00,2,15,Snacks,78.62
c2e3a627,2025-06-10T15:59:00,6,18,Bakery,153.22
4c44699e,2025-05-09T11:03:00,4,29,Snacks,228.79
b0389dcf,2025-06-07T09:28:00,8,49,Frozen,217.46
b6b6ed9d,2025-05-06T10:47:00,9,11,Beverages,81.23
f9a6b7b3,2025-06-16T11:06:00,7,9,Frozen,220.44
b61c315d,2025-05-03T23:14:00,3,13,Snacks,210.06
954d8136,2025-05-24T01:01:00,1,30,Beverages,229.92
95af0c14,2025-05-19T10:57:00,5,24,Bakery,128.76
67eb50b6,2025-06-28T04:04:00,2,44,Beverages,64.27
8b60fa87,2025-06-14T19:46:00,10,29,Snacks,240.33
0a898354,2025-06-13T12:44:00,10,36,Dairy,89.34
4d006ec1,2025-05-24T21:03:00,2,19,Beverages,99.71
b8d091c7,2025-05-16T03:52:00,10,50,Snacks,214.99
806b018f,2025-06-29T06:13:00,4,44,Snacks,70.93
7cccb813,2025-06-07T14:34:00,9,2,Beverages,121.15
d77913f3,2025-05-13T09:02:00,3,39,Beverages,59.82
d0c8639c,2025-06-25T16:56:00,5,46,Dairy,108.83
de4ebd98,2025-06-04T14:25:00,6,30,Dairy,58.46
a75e2ba9,2025-05-28T20:02:00,9,40,Bakery,148.2
9a505697,2025-05-02T00:03:00,9,43,Dairy,142.56
a1201d45,2025-06-24T09:06:00,10,19,Dairy,172.68
3b397ef6,2025-06-14T04:22:00,2,22,Dairy,161.95
ff0a3eb0,2025-05-26T12:51:00,5,42,Dairy,51.15
4337101c,2025-06-17T10:02:00,4,4,Frozen,104.0
ce5633bd,2025-05-30T10:08:00,3,47,Beverages,165.57
69597c98,2025-05-28T05:45:00,5,27,Bakery,100.13
8bdc02c7,2025-05-04T13:09:00,10,46,Frozen,204.92
d6785b27,2025-06-01T13:39:00,4,44,Frozen,161.39
11de891e,2025-06-13T15:15:00,6,33,Dairy,212.13
8a2da482,2025-06-30T04:34:00,9,12,Dairy,28.91
c85cf4c5,2025-05-12T23:29:00,5,47,Frozen,191.91
ade4a1d7,2025-05-17T23:55:00,6,42,Beverages,59.45
44d33d9b,2025-05-21T15:52:00,5,27,Dairy,96.06
62c69711,2025-06-23T15:11:00,5,30,Beverages,120.28
b086910c,2025-06-28T01:51:00,10,38,Frozen,22.45
cf5d99fc,2025-05-19T00:59:00,9,8,Bakery,134.81
fc5fa785,2025-06-07T22:26:00,1,10,Snacks,248.13
f7979544,2025-06-01T12:34:00,7,37,Bakery,40.09
65c7ec4c,2025-05-17T17:59:00,2,32,Dairy,159.6
e157c7bd,2025-05-17T10:16:00,6,41,Beverages,6.15
ed33fd80,2025-05-26T05:31:00,4,49,Snacks,146.19
643ada35,2025-05-15T18:06:00,8,49,Beverages,36.7
bc85301a,2025-06-09T19:27:00,7,26,Bakery,241.51
9a5d49bc,2025-06-05T05:22:00,1,3,Frozen,53.86
af6998c4,2025-06-04T07:03:00,1,21,Frozen,51.69
94316e91,2025-05-01T17:00:00,4,15,Dairy,81.46
d1375728,2025-05-10T16:22:00,7,33,Frozen,80.0
86fafe99,2025-05-07T06:37:00,1,20,Dairy,116.7
593e866c,2025-06-17T16:35:00,10,34,Dairy,111.25
28f5792c,2025-05-13T12:16:00,6,32,Dairy,188.78
8b792e84,2025-05-16T08:11:00,7,2,Snacks,59.96
4c7aa1e3,2025-05-13T06:37:00,4,47,Beverages,149.47
23c58e4b,2025-05-16T17:09:00,2,24,Beverages,96.92
2bd0c951,2025-06-28T14:48:00,5,50,Frozen,157.67
aaae0761,2025-06-24T09:26:00,1,43,Beverages,165.12
8e46ecf5,2025-05-03T03:07:00,1,45,Beverages,107.11
1c02390c,2025-06-04T22:40:00,2,36,Dairy,121.23
cc2c3e22,2025-05-15T06:30:00,4,45,Beverages,78.77
ae6f33ae,2025-05-10T12:35:00,9,18,Frozen,153.38
6cd4b7c0,2025-05-13T19:38:00,7,7,Frozen,181.1
9a5fe6c8,2025-05-12T01:11:00,5,8,Beverages,126.95
3d1421bd,2025-06-25T18:23:00,4,50,Dairy,208.72
ca30e707,2025-05-19T16:33:00,6,46,Bakery,77.36
bd280a36,2025-05-04T22:04:00,9,32,Snacks,173.61
32ae48be,2025-06-14T02:01:00,6,16,Beverages,8.12
ac7ec04b,2025-05-09T10:25:00,2,37,Bakery,41.54
c67395fa,2025-05-09T12:47:00,9,5,Beverages,226.67
9daa2263,2025-06-28T23:34:00,4,30,Dairy,69.71
2ccd87ae,2025-05-05T21:24:00,2,12,Beverages,213.8
6c5da13f,2025-06-03T02:54:00,6,28,Beverages,28.27
a1a100fd,2025-05-05T12:14:00,1,9,Snacks,85.52
a5a8b86c,2025-06-10T04:12:00,10,18,Beverages,96.29
